pha_name,pha_participant_code,pha_geography,pha_county_fips_code,pha_place_fips_code,pha_state_fips_code,year,pha_total_occupied_units,pha_filings,pha_households_threatened,pha_filing_rate,pha_hhlds_threatened_rate
WESTERLY,RI008,City,,4476820,44,2016,120.54,2,2,1.66,1.66
WOODRUFF,SC040,City,,4579090,45,2010,99,36,25,36.360001,25.25
SPARTANBURG,SC003,City & County,45083,4568290,45,2010,1088.64,532,313,48.869999,28.75
ANDERSON,SC037,City & County,45007,4501360,45,2010,273.42001,125,78,45.720001,28.530001
BEAUFORT,SC026,City & County,45013,4504690,45,2010,283.20001,119,97,42.02,34.25
YORK,SC046,City & County,45091,4579630,45,2010,117.39,5,5,4.2600002,4.2600002
MULLINS,SC033,City,,4548805,45,2010,192.06,60,38,31.24,19.790001
GEORGETOWN,SC028,City,,4528870,45,2010,286.14999,137,57,47.880001,19.92
MARION,SC021,City & County,45067,4544575,45,2010,371.25,390,167,105.05,44.98
AIKEN,SC007,City & County,45003,4500550,45,2010,239.12,104,80,43.490002,33.459999
LANCASTER,SC032,City & County,45057,4539895,45,2010,138.60001,20,15,14.43,10.82
GAFFNEY,SC017,City,,4528060,45,2010,274,367,146,133.94,53.279999
CAYCE,SC061,City,,4512655,45,2010,40,19,10,47.5,25
KINGSTREE,SC039,City,,4538590,45,2010,133,124,75,93.230003,56.389999
ABBEVILLE,SC012,City & County,45001,4500100,45,2010,123.84,24,18,19.379999,14.53
SUMTER,SC023,City & County,45085,4570405,45,2010,323.73001,90,71,27.799999,21.93
CONWAY,SC025,City,,4516405,45,2010,241.8,136,87,56.240002,35.98
EASLEY,SC053,City,,4521985,45,2010,99,12,9,12.12,9.0900002
ROCK HILL,SC022,City,,4561405,45,2010,354.23999,54,43,15.24,12.14
LAKE CITY,SC018,City,,4539310,45,2010,281.26001,196,133,69.690002,47.290001
FLORENCE,SC027,City & County,45041,4525810,45,2010,752.37,510,275,67.790001,36.549999
UNION,SC019,City & County,45087,4573105,45,2010,281.26001,18,18,6.4000001,6.4000001
LAURENS,SC011,City & County,45059,4540615,45,2010,120,29,26,24.17,21.67
GREENWOOD,SC030,City & County,45047,4530895,45,2010,218.53999,214,108,97.919998,49.419998
COLUMBIA,SC002,City,,4516000,45,2010,2012.75,1000,548,49.68,27.23
MARION,SC021,City & County,45067,4544575,45,2011,367.5,332,156,90.339996,42.450001
GREENWOOD,SC030,City & County,45047,4530895,45,2011,211.85001,259,128,122.26,60.419998
YORK,SC046,City & County,45091,4579630,45,2011,113.52,14,12,12.33,10.57
SUMTER,SC023,City & County,45085,4570405,45,2011,320.45999,119,87,37.130001,27.15
GAFFNEY,SC017,City,,4528060,45,2011,274,266,123,97.080002,44.889999
MULLINS,SC033,City,,4548805,45,2011,192.06,71,48,36.970001,24.99
FLORENCE,SC027,City & County,45041,4525810,45,2011,744.28003,352,212,47.290001,28.48
NORTH CHARLESTON,SC057,City,,4550875,45,2011,293.01999,61,46,20.82,15.7
CHARLESTON CO,SC056,County,45019,,45,2011,383.04001,10,9,2.6099999,2.3499999
LAKE CITY,SC018,City,,4539310,45,2011,284.13,189,125,66.519997,43.990002
AIKEN,SC007,City & County,45003,4500550,45,2011,238.62,135,98,56.580002,41.07
DARLINGTON,SC005,City & County,45031,4518565,45,2011,166.32001,63,40,37.880001,24.049999
LANCASTER,SC032,City & County,45057,4539895,45,2011,137.2,38,24,27.700001,17.49
GEORGETOWN,SC028,City,,4528870,45,2011,289.10001,167,67,57.77,23.18
ANDERSON,SC037,City & County,45007,4501360,45,2011,273.42001,127,73,46.450001,26.700001
ABBEVILLE,SC012,City & County,45001,4500100,45,2011,123.84,39,27,31.49,21.799999
EASLEY,SC053,City,,4521985,45,2011,99,8,7,8.0799999,7.0700002
WOODRUFF,SC040,City,,4579090,45,2011,97,49,28,50.52,28.870001
UNION,SC019,City & County,45087,4573105,45,2011,278.39001,19,15,6.8200002,5.3899999
CONWAY,SC025,City,,4516405,45,2011,249.60001,140,91,56.09,36.459999
BEAUFORT,SC026,City & County,45013,4504690,45,2011,281.28,107,82,38.040001,29.15
HARTSVILLE,SC029,City,,4532560,45,2011,97,11,10,11.34,10.31
ROCK HILL,SC022,City,,4561405,45,2011,357.92999,59,44,16.48,12.29
SPARTANBURG,SC003,City & County,45083,4568290,45,2011,1088.64,731,370,67.150002,33.990002
COLUMBIA,SC002,City,,4516000,45,2011,2032.52,771,476,37.93,23.42
LAURENS,SC011,City & County,45059,4540615,45,2011,117.6,31,28,26.360001,23.809999
CAYCE,SC061,City,,4512655,45,2011,41,23,11,56.099998,26.83
KINGSTREE,SC039,City,,4538590,45,2011,137.2,114,62,83.089996,45.189999
CHARLESTON,SC001,City,,4513330,45,2011,1392.9301,707,352,50.759998,25.27
SUMTER,SC023,City & County,45085,4570405,45,2012,323.73001,135,95,41.700001,29.35
FLORENCE,SC027,City & County,45041,4525810,45,2012,743.82001,327,206,43.959999,27.690001
CONWAY,SC025,City,,4516405,45,2012,247,155,103,62.75,41.700001
HARTSVILLE,SC029,City,,4532560,45,2012,97,15,15,15.46,15.46
CHARLESTON,SC001,City,,4513330,45,2012,1378.86,702,324,50.91,23.5
NORTH CHARLESTON,SC057,City,,4550875,45,2012,310.39999,100,68,32.220001,21.91
MARION,SC021,City & County,45067,4544575,45,2012,371.25,425,181,114.48,48.75
DARLINGTON,SC005,City & County,45031,4518565,45,2012,166.32001,75,46,45.09,27.66
BEAUFORT,SC026,City & County,45013,4504690,45,2012,287.14001,97,79,33.779999,27.51
ABBEVILLE,SC012,City & County,45001,4500100,45,2012,126.42,42,25,33.220001,19.780001
LANCASTER,SC032,City & County,45057,4539895,45,2012,137.2,24,19,17.49,13.85
LAURENS,SC011,City & County,45059,4540615,45,2012,117.6,6,6,5.0999999,5.0999999
YORK,SC046,City & County,45091,4579630,45,2012,122.5,3,3,2.45,2.45
LAKE CITY,SC018,City,,4539310,45,2012,290.03,229,158,78.959999,54.48
MULLINS,SC033,City,,4548805,45,2012,192.06,50,29,26.030001,15.1
CAYCE,SC061,City,,4512655,45,2012,40.18,15,7,37.330002,17.42
EASLEY,SC053,City,,4521985,45,2012,96,15,12,15.63,12.5
COLUMBIA,SC002,City,,4516000,45,2012,2075.8,729,501,35.119999,24.139999
CHARLESTON CO,SC056,County,45019,,45,2012,391.01999,1,1,.25999999,.25999999
GREENWOOD,SC030,City & County,45047,4530895,45,2012,216.31,191,92,88.300003,42.529999
AIKEN,SC007,City & County,45003,4500550,45,2012,238.62,96,79,40.23,33.110001
UNION,SC019,City & County,45087,4573105,45,2012,284.13,34,27,11.97,9.5
ANDERSON,SC037,City & County,45007,4501360,45,2012,267.84,120,67,44.799999,25.01
GAFFNEY,SC017,City,,4528060,45,2012,274,206,89,75.18,32.48
ROCK HILL,SC022,City,,4561405,45,2012,357.92999,55,44,15.37,12.29
KINGSTREE,SC039,City,,4538590,45,2012,135.8,90,56,66.269997,41.240002
ANDERSON,SC037,City & County,45007,4501360,45,2013,276.20999,146,76,52.860001,27.52
CHARLESTON,SC001,City,,4513330,45,2013,1378.86,801,368,58.09,26.690001
KINGSTREE,SC039,City,,4538590,45,2013,138.60001,74,46,53.389999,33.189999
LAURENS,SC011,City & County,45059,4540615,45,2013,115.2,1,1,.87,.87
NORTH CHARLESTON,SC057,City,,4550875,45,2013,302.39999,110,81,36.380001,26.790001
CHARLESTON CO,SC056,County,45019,,45,2013,395.01001,15,15,3.8,3.8
UNION,SC019,City & County,45087,4573105,45,2013,284.13,38,32,13.37,11.26
CAYCE,SC061,City,,4512655,45,2013,41,36,13,87.800003,31.709999
LAKE CITY,SC018,City,,4539310,45,2013,281.06,208,143,74.010002,50.880001
CONWAY,SC025,City,,4516405,45,2013,249.60001,106,84,42.470001,33.650002
FLORENCE,SC027,City & County,45041,4525810,45,2013,751.40997,272,171,36.200001,22.76
BEAUFORT,SC026,City & County,45013,4504690,45,2013,287.14001,121,89,42.139999,31
COLUMBIA,SC002,City,,4516000,45,2013,2075.8,927,563,44.66,27.120001
EASLEY,SC053,City,,4521985,45,2013,99,17,14,17.17,14.14
ANDERSON,SC037,City & County,45007,4501360,45,2014,270.63,132,82,48.779999,30.299999
BEAUFORT,SC026,City & County,45013,4504690,45,2014,284.20999,97,70,34.130001,24.629999
KINGSTREE,SC039,City,,4538590,45,2014,137.2,77,49,56.119999,35.709999
COLUMBIA,SC002,City,,4516000,45,2014,2097.2,765,502,36.48,23.940001
AIKEN,SC007,City & County,45003,4500550,45,2014,247.94,89,65,35.900002,26.219999
LAKE CITY,SC018,City,,4539310,45,2014,287.04001,161,113,56.09,39.369999
NORTH CHARLESTON,SC057,City,,4550875,45,2014,296.39999,100,68,33.740002,22.940001
LANCASTER,SC032,City & County,45057,4539895,45,2014,135.8,32,25,23.559999,18.41
ABBEVILLE,SC012,City & County,45001,4500100,45,2014,125.13,42,30,33.57,23.98
CHARLESTON,SC001,City,,4513330,45,2014,1336.65,1284,647,96.059998,48.400002
MULLINS,SC033,City,,4548805,45,2014,192.06,63,38,32.799999,19.790001
MARION,SC021,City & County,45067,4544575,45,2014,371.25,333,150,89.699997,40.400002
UNION,SC019,City & County,45087,4573105,45,2014,278.39001,37,30,13.29,10.78
FLORENCE,SC027,City & County,45041,4525810,45,2014,750.41998,346,172,46.110001,22.92
GREENWOOD,SC030,City & County,45047,4530895,45,2014,214.08,241,130,112.57,60.720001
CAYCE,SC061,City,,4512655,45,2014,40.18,16,6,39.82,14.93
CONWAY,SC025,City,,4516405,45,2014,254.8,189,120,74.18,47.099998
CHARLESTON CO,SC056,County,45019,,45,2014,391.01999,65,46,16.620001,11.76
LAURENS,SC011,City & County,45059,4540615,45,2014,117.6,15,15,12.76,12.76
COLUMBIA,SC002,City,,4516000,45,2015,2097.2,745,514,35.52,24.51
CHARLESTON,SC001,City,,4513330,45,2015,1378.86,333,257,24.15,18.639999
ABBEVILLE,SC012,City & County,45001,4500100,45,2015,127.71,17,14,13.31,10.96
GREENWOOD,SC030,City & County,45047,4530895,45,2015,216.31,245,125,113.26,57.790001
KINGSTREE,SC039,City,,4538590,45,2015,138.60001,50,39,36.080002,28.139999
BEAUFORT,SC026,City & County,45013,4504690,45,2015,284.20999,86,68,30.26,23.93
CHARLESTON CO,SC056,County,45019,,45,2015,391.01999,18,18,4.5999999,4.5999999
UNION,SC019,City & County,45087,4573105,45,2015,281.26001,47,32,16.709999,11.38
EASLEY,SC053,City,,4521985,45,2015,97,17,15,17.530001,15.46
FLORENCE,SC027,City & County,45041,4525810,45,2015,750.41998,377,196,50.240002,26.120001
LAKE CITY,SC018,City,,4539310,45,2015,281.06,163,122,57.990002,43.41
MARION,SC021,City & County,45067,4544575,45,2015,363.75,154,117,42.34,32.16
LAURENS,SC011,City & County,45059,4540615,45,2015,110.4,21,20,19.02,18.120001
MULLINS,SC033,City,,4548805,45,2015,188.17999,49,31,26.040001,16.469999
NORTH CHARLESTON,SC057,City,,4550875,45,2015,289.92001,67,52,23.110001,17.940001
AIKEN,SC007,City & County,45003,4500550,45,2015,244.8,103,68,42.080002,27.780001
CONWAY,SC025,City,,4516405,45,2015,244.39999,164,110,67.099998,45.009998
LANCASTER,SC032,City & County,45057,4539895,45,2015,137.2,33,24,24.049999,17.49
FLORENCE,SC027,City & County,45041,4525810,45,2016,765.27002,365,184,47.700001,24.040001
EASLEY,SC053,City,,4521985,45,2016,98.010002,18,13,18.370001,13.26
LAURENS,SC011,City & County,45059,4540615,45,2016,105.6,25,24,23.67,22.73
UNION,SC019,City & County,45087,4573105,45,2016,283.14001,22,18,7.77,6.3600001
ABBEVILLE,SC012,City & County,45001,4500100,45,2016,128,27,19,21.09,14.84
AIKEN,SC007,City & County,45003,4500550,45,2016,244.44,151,96,61.77,39.27
LANCASTER,SC032,City & County,45057,4539895,45,2016,138.60001,45,32,32.470001,23.09
ROBY,TX180,City,,4862612,48,2006,19,0,0,0,0
ANSON,TX080,City,,4803372,48,2006,71.339996,0,0,0,0
PRINCETON,TX133,City,,4859576,48,2006,15.04,0,0,0,0
COPPERAS COVE,TX353,City,,4816624,48,2006,99,2,2,2.02,2.02
PLANO,TX128,City,,4858016,48,2006,22.08,5,5,22.639999,22.639999
STANTON,TX190,City,,4870040,48,2006,82.410004,0,0,0,0
FARMERSVILLE,TX221,City,,4825488,48,2006,49,0,0,0,0
PEARSALL,TX332,City,,4856384,48,2006,79.199997,1,1,1.26,1.26
CHILDRESS,TX194,City & County,48075,4814668,48,2006,64,0,0,0,0
BELTON,TX213,City,,4807492,48,2006,138.84,6,6,4.3200002,4.3200002
MUNDAY,TX120,City,,4850040,48,2006,51.75,0,0,0,0
KILLEEN,TX079,City,,4839148,48,2006,145,0,0,0,0
GRANDFALLS,TX267,City,,4830440,48,2006,26,0,0,0,0
DALLAS,TX009,City & County,48113,4819000,48,2006,3193.0801,1595,1204,49.950001,37.709999
NEWTON,TX223,City & County,48351,4851372,48,2006,44.099998,0,0,0,0
MONAHANS,TX408,City,,4848936,48,2006,65.279999,0,0,0,0
EDEN,TX260,City,,4822552,48,2006,29.879999,0,0,0,0
FRISCO,TX144,City,,4827684,48,2006,19,0,0,0,0
RALLS,TX546,City,,4860356,48,2006,29.879999,0,0,0,0
HALTOM CITY,TX153,City,,4831928,48,2006,150,1,1,.67000002,.67000002
CLARENDON,TX162,City,,4815112,48,2006,66.029999,0,0,0,0
OGLESBY,TX271,City,,4853520,48,2006,14,0,0,0,0
ROTAN,TX182,City,,4863464,48,2006,74.82,0,0,0,0
PINELAND,TX187,City,,4857644,48,2006,58,0,0,0,0
SEAGRAVES,TX275,City,,4866440,48,2006,54.810001,0,0,0,0
MCKINNEY,TX027,City,,4845744,48,2006,146,11,10,7.5300002,6.8499999
AUSTIN,TX001,City,,4805000,48,2006,1871.13,72,68,3.8499999,3.6300001
POST,TX179,City,,4859012,48,2006,81.900002,0,0,0,0
WELLINGTON,TX151,City,,4877152,48,2006,20.129999,3,3,14.9,14.9
BRADY,TX251,City,,4809916,48,2006,178.2,0,0,0,0
MEMPHIS,TX286,City,,4847616,48,2006,79.199997,0,0,0,0
DELEON,TX069,City,,4819672,48,2006,80.099998,0,0,0,0
FORT WORTH,TX004,City,,4827000,48,2006,1261.97,530,430,42,34.07
PADUCAH,TX084,City,,4854600,48,2006,43.799999,0,0,0,0
MERIDIAN,TX276,City,,4847760,48,2006,37.200001,17,16,45.700001,43.009998
ODESSA,TX455,City,,4853388,48,2006,70.809998,5,5,7.0599999,7.0599999
GATESVILLE,TX283,City,,4829168,48,2006,82.32,8,8,9.7200003,9.7200003
HEMPHILL,TX227,City,,4833188,48,2006,16,0,0,0,0
BEXAR,TX452,County,48029,,48,2006,30,9,9,30,30
MIDLAND,TX379,City & County,48329,4848072,48,2006,93,2,2,2.1500001,2.1500001
SAN ANTONIO,TX006,City,,4865000,48,2006,6262,369,335,5.8899999,5.3499999
FALFURRIAS,TX201,City,,4825368,48,2006,111.93,0,0,0,0
KNOX CITY,TX124,City,,4839700,48,2006,21.120001,0,0,0,0
CROSBYTON,TX184,City,,4817768,48,2006,28.059999,3,3,10.69,10.69
TAHOKA,TX166,City,,4871708,48,2006,50,0,0,0,0
TEMPLE,TX030,City,,4872176,48,2006,316.22,18,18,5.6900001,5.6900001
HAMLIN,TX195,City,,4831964,48,2006,30.940001,0,0,0,0
QUANAH,TX075,City,,4860044,48,2006,75.330002,0,0,0,0
ASPERMONT,TX200,City,,4804408,48,2006,32.98,1,1,3.03,3.03
COMANCHE,TX169,City & County,48093,4816192,48,2006,58.290001,0,0,0,0
JUNCTION,TX306,City,,4838248,48,2006,38,0,0,0,0
GRAPEVINE,TX291,City,,4830644,48,2006,98,0,0,0,0
SWEETWATER,TX061,City,,4871540,48,2006,180.17999,1,1,.56,.56
CLIFTON,TX339,City,,4815472,48,2006,31.040001,0,0,0,0
ROGERS,TX265,City,,4862924,48,2006,38,4,4,10.53,10.53
OGLESBY,TX271,City,,4853520,48,2007,14,0,0,0,0
SWEETWATER,TX061,City,,4871540,48,2007,163.8,0,0,0,0
PLANO,TX128,City,,4858016,48,2007,23,3,3,13.04,13.04
ANSON,TX080,City,,4803372,48,2007,72.160004,0,0,0,0
QUANAH,TX075,City,,4860044,48,2007,75.330002,0,0,0,0
ASPERMONT,TX200,City,,4804408,48,2007,32.98,0,0,0,0
BRYSON,TX099,City,,4810960,48,2007,11.06,0,0,0,0
PADUCAH,TX084,City,,4854600,48,2007,55.799999,0,0,0,0
SAN ANTONIO,TX006,City,,4865000,48,2007,6370,451,403,7.0799999,6.3299999
NEWTON,TX223,City & County,48351,4851372,48,2007,47.25,1,1,2.1199999,2.1199999
FLOYDADA,TX189,City,,4826268,48,2007,49.880001,1,1,2,2
MEMPHIS,TX286,City,,4847616,48,2007,70.400002,0,0,0,0
FRISCO,TX144,City,,4827684,48,2007,19,0,0,0,0
FALFURRIAS,TX201,City,,4825368,48,2007,119.31,0,0,0,0
BEXAR,TX452,County,48029,,48,2007,27,2,2,7.4099998,7.4099998
MCKINNEY,TX027,City,,4845744,48,2007,148.74001,12,12,8.0699997,8.0699997
BRADY,TX251,City,,4809916,48,2007,176.39999,0,0,0,0
ROBSTOWN,TX163,City,,4862600,48,2007,251.23,1,1,.40000001,.40000001
ELDORADO,TX279,City,,4822960,48,2007,37.200001,0,0,0,0
KILLEEN,TX079,City,,4839148,48,2007,140.64999,2,1,1.42,.70999998
CORPUS CHRISTI,TX008,City,,4817000,48,2007,1707.48,65,64,3.8099999,3.75
GOLIAD,TX510,City & County,48175,4830080,48,2007,47,0,0,0,0
COMANCHE,TX169,City & County,48093,4816192,48,2007,64.989998,1,1,1.54,1.54
AUSTIN,TX001,City,,4805000,48,2007,1909.71,84,82,4.4000001,4.29
TAHOKA,TX166,City,,4871708,48,2007,50,0,0,0,0
ROBY,TX180,City,,4862612,48,2007,19,0,0,0,0
POST,TX179,City,,4859012,48,2007,72,1,1,1.39,1.39
TEMPLE,TX030,City,,4872176,48,2007,316.22,32,28,10.12,8.8500004
RALLS,TX546,City,,4860356,48,2007,33.119999,0,0,0,0
PINELAND,TX187,City,,4857644,48,2007,46,0,0,0,0
PRINCETON,TX133,City,,4859576,48,2007,16,0,0,0,0
COPPERAS COVE,TX353,City,,4816624,48,2007,100,1,1,1,1
CHILDRESS,TX194,City & County,48075,4814668,48,2007,64,0,0,0,0
GRAPEVINE,TX291,City,,4830644,48,2007,98,0,0,0,0
MONAHANS,TX408,City,,4848936,48,2007,65.959999,0,0,0,0
GRANDFALLS,TX267,City,,4830440,48,2007,26,0,0,0,0
MERIDIAN,TX276,City,,4847760,48,2007,37.200001,6,6,16.129999,16.129999
CLIFTON,TX339,City,,4815472,48,2007,31.040001,0,0,0,0
COTULLA,TX335,City,,4817216,48,2007,58.799999,0,0,0,0
PEARSALL,TX332,City,,4856384,48,2007,74.620003,2,2,2.6800001,2.6800001
GATESVILLE,TX283,City,,4829168,48,2007,82.32,3,3,3.6400001,3.6400001
SEAGRAVES,TX275,City,,4866440,48,2007,54.18,0,0,0,0
MUNDAY,TX120,City,,4850040,48,2007,50.25,0,0,0,0
ROTAN,TX182,City,,4863464,48,2007,60.200001,0,0,0,0
WELLINGTON,TX151,City,,4877152,48,2007,22.110001,0,0,0,0
JUNCTION,TX306,City,,4838248,48,2007,39.200001,0,0,0,0
HEMPHILL,TX227,City,,4833188,48,2007,17,0,0,0,0
ROGERS,TX265,City,,4862924,48,2007,39.200001,0,0,0,0
EDEN,TX260,City,,4822552,48,2007,32.040001,0,0,0,0
BELTON,TX213,City,,4807492,48,2007,156,8,8,5.1300001,5.1300001
FORT WORTH,TX004,City,,4827000,48,2007,1175.6899,386,324,32.830002,27.559999
FARMERSVILLE,TX221,City,,4825488,48,2007,49,2,2,4.0799999,4.0799999
SPUR,TX215,City,,4869848,48,2007,22.879999,0,0,0,0
HAMLIN,TX195,City,,4831964,48,2007,31.959999,1,1,3.1300001,3.1300001
PARIS,TX048,City,,4855080,48,2007,201.24001,38,37,18.879999,18.389999
KNOX CITY,TX124,City,,4839700,48,2007,22.08,0,0,0,0
ODESSA,TX455,City,,4853388,48,2007,70.809998,3,3,4.2399998,4.2399998
HALTOM CITY,TX153,City,,4831928,48,2007,148.5,1,1,.67000002,.67000002
DELEON,TX069,City,,4819672,48,2007,81.900002,0,0,0,0
DEPORT,TX117,City,,4820020,48,2007,36.799999,0,0,0,0
CLARENDON,TX162,City,,4815112,48,2007,63.900002,0,0,0,0
STANTON,TX190,City,,4870040,48,2007,89.790001,0,0,0,0
CROSBYTON,TX184,City,,4817768,48,2007,34.959999,4,4,11.44,11.44
MIDLAND,TX379,City & County,48329,4848072,48,2007,94,0,0,0,0
BLOSSOM,TX539,City,,4808812,48,2007,17,0,0,0,0
LOCKNEY,TX552,City,,4843252,48,2007,20,0,0,0,0
DALLAS,TX009,City & County,48113,4819000,48,2007,3302.3401,1218,989,36.880001,29.950001
BRACKETTVILLE,TX239,City,,4809868,48,2007,41.860001,0,0,0,0
ROBSTOWN,TX163,City,,4862600,48,2008,251.23,2,2,.80000001,.80000001
ODESSA,TX455,City,,4853388,48,2008,73,6,5,8.2200003,6.8499999
LOCKNEY,TX552,City,,4843252,48,2008,19,1,1,5.2600002,5.2600002
PEARSALL,TX332,City,,4856384,48,2008,78.400002,3,2,3.8299999,2.55
GOLDTHWAITE,TX269,City,,4830056,48,2008,33.119999,0,0,0,0
KNOX CITY,TX124,City,,4839700,48,2008,23.040001,0,0,0,0
POST,TX179,City,,4859012,48,2008,86.400002,0,0,0,0
SEAGRAVES,TX275,City,,4866440,48,2008,54.18,0,0,0,0
DEPORT,TX117,City,,4820020,48,2008,39.099998,0,0,0,0
SAN ANTONIO,TX006,City,,4865000,48,2008,5791.2402,485,433,8.3699999,7.48
OLTON,TX196,City,,4854012,48,2008,16.92,0,0,0,0
FORT WORTH,TX004,City,,4827000,48,2008,1205.55,571,448,47.360001,37.16
COMANCHE,TX169,City & County,48093,4816192,48,2008,60.299999,0,0,0,0
BRACKETTVILLE,TX239,City,,4809868,48,2008,41.860001,0,0,0,0
FARMERSVILLE,TX221,City,,4825488,48,2008,49,0,0,0,0
EDEN,TX260,City,,4822552,48,2008,29.16,0,0,0,0
FLOYDADA,TX189,City,,4826268,48,2008,42.919998,0,0,0,0
YORKTOWN,TX312,City,,4880584,48,2008,50.959999,0,0,0,0
DELEON,TX069,City,,4819672,48,2008,77.400002,0,0,0,0
TEMPLE,TX030,City,,4872176,48,2008,316.22,39,36,12.33,11.38
MCKINNEY,TX027,City,,4845744,48,2008,154.77,8,8,5.1700001,5.1700001
TULIA,TX183,City,,4873868,48,2008,44.099998,0,0,0,0
CUERO,TX309,City,,4818092,48,2008,170,4,4,2.3499999,2.3499999
MUNDAY,TX120,City,,4850040,48,2008,59.25,0,0,0,0
GRAPEVINE,TX291,City,,4830644,48,2008,98,0,0,0,0
ASPERMONT,TX200,City,,4804408,48,2008,31.959999,0,0,0,0
GOLIAD,TX510,City & County,48175,4830080,48,2008,45.119999,3,3,6.6500001,6.6500001
TRAVIS COUNTY,TX480,County,48453,,48,2008,90.300003,4,4,4.4299998,4.4299998
BELTON,TX213,City,,4807492,48,2008,154.44,2,2,1.3,1.3
BRYSON,TX099,City,,4810960,48,2008,14,0,0,0,0
MEMPHIS,TX286,City,,4847616,48,2008,76.800003,0,0,0,0
AUSTIN,TX001,City,,4805000,48,2008,1909.71,101,96,5.29,5.0300002
BALLINGER,TX077,City,,4805456,48,2008,62.040001,0,0,0,0
PLANO,TX128,City,,4858016,48,2008,18.959999,2,2,10.55,10.55
CHILDRESS,TX194,City & County,48075,4814668,48,2008,66.400002,0,0,0,0
STANTON,TX190,City,,4870040,48,2008,88.559998,0,0,0,0
ELDORADO,TX279,City,,4822960,48,2008,38,0,0,0,0
WINTERS,TX329,City,,4879876,48,2008,59.16,0,0,0,0
HALTOM CITY,TX153,City,,4831928,48,2008,150,10,5,6.6700001,3.3299999
BEXAR,TX452,County,48029,,48,2008,29.1,6,6,20.620001,20.620001
CORPUS CHRISTI,TX008,City,,4817000,48,2008,1652.4,161,156,9.7399998,9.4399996
SPUR,TX215,City,,4869848,48,2008,24.959999,0,0,0,0
PADUCAH,TX084,City,,4854600,48,2008,48,0,0,0,0
POINT,TX370,City,,4858532,48,2008,16,0,0,0,0
PARIS,TX048,City,,4855080,48,2008,212.94,39,39,18.32,18.32
DALLAS,TX009,City & County,48113,4819000,48,2008,2931.74,755,644,25.75,21.969999
RALLS,TX546,City,,4860356,48,2008,33.119999,0,0,0,0
JUNCTION,TX306,City,,4838248,48,2008,40,0,0,0,0
KILLEEN,TX079,City,,4839148,48,2008,142.10001,1,1,.69999999,.69999999
QUANAH,TX075,City,,4860044,48,2008,71.610001,0,0,0,0
CROSBYTON,TX184,City,,4817768,48,2008,32.200001,0,0,0,0
HASKELL,TX053,City & County,48207,4832696,48,2008,39,9,9,23.08,23.08
CROWELL,TX308,City,,4817948,48,2008,27.9,0,0,0,0
COTULLA,TX335,City,,4817216,48,2008,58.799999,0,0,0,0
BLOSSOM,TX539,City,,4808812,48,2008,20,0,0,0,0
ROGERS,TX265,City,,4862924,48,2008,37.200001,2,2,5.3800001,5.3800001
PINELAND,TX187,City,,4857644,48,2009,50,0,0,0,0
DALLAS,TX009,City & County,48113,4819000,48,2009,2912.47,384,347,13.18,11.91
STANTON,TX190,City,,4870040,48,2009,92.25,0,0,0,0
EL PASO,TX003,City,,4824000,48,2009,5597.8701,24,24,.43000001,.43000001
BRECKENRIDGE,TX039,City,,4810132,48,2009,73.099998,3,3,4.0999999,4.0999999
FALFURRIAS,TX201,City,,4825368,48,2009,113.16,0,0,0,0
HICO,TX090,City,,4833548,48,2009,45,0,0,0,0
MARFA,TX318,City,,4846620,48,2009,73.260002,0,0,0,0
DUVAL,TX376,County,48131,,48,2009,47.84,0,0,0,0
LOCKNEY,TX552,City,,4843252,48,2009,19,0,0,0,0
SEAGRAVES,TX275,City,,4866440,48,2009,56.700001,0,0,0,0
HASKELL,TX053,City & County,48207,4832696,48,2009,47,0,0,0,0
ANTHONY,TX439,City,,4803432,48,2009,25,1,1,4,4
AUSTIN,TX001,City,,4805000,48,2009,1813.26,81,73,4.4699998,4.0300002
FORT WORTH,TX004,City,,4827000,48,2009,1232.88,613,472,49.720001,38.279999
GOLIAD,TX510,City & County,48175,4830080,48,2009,45.119999,0,0,0,0
MCKINNEY,TX027,City,,4845744,48,2009,166.83,15,15,8.9899998,8.9899998
HEMPHILL,TX227,City,,4833188,48,2009,19,0,0,0,0
KILLEEN,TX079,City,,4839148,48,2009,137.75,1,1,.73000002,.73000002
PLANO,TX128,City,,4858016,48,2009,22,1,1,4.5500002,4.5500002
CORPUS CHRISTI,TX008,City,,4817000,48,2009,1689.12,110,109,6.5100002,6.4499998
HOUSTON,TX005,City,,4835000,48,2009,3187.1599,751,597,23.559999,18.73
BELTON,TX213,City,,4807492,48,2009,149.75999,0,0,0,0
HALTOM CITY,TX153,City,,4831928,48,2009,148.5,2,2,1.35,1.35
ROBSTOWN,TX163,City,,4862600,48,2009,259,5,5,1.9299999,1.9299999
JUNCTION,TX306,City,,4838248,48,2009,37.200001,1,1,2.6900001,2.6900001
FLOYDADA,TX189,City,,4826268,48,2009,41.18,0,0,0,0
POINT,TX370,City,,4858532,48,2009,16,0,0,0,0
MEMPHIS,TX286,City,,4847616,48,2009,76.800003,0,0,0,0
CLARENDON,TX162,City,,4815112,48,2009,56.09,0,0,0,0
QUANAH,TX075,City,,4860044,48,2009,70.68,0,0,0,0
CHILDRESS,TX194,City & County,48075,4814668,48,2009,56.799999,0,0,0,0
